更新时间,#genre#
20251205 01:35,url


RespoTime,whitelist,#genre#
545.27ms,「电视伴音」新疆卫视,http://satellitepull.cnr.cn/live/wxxjws/playlist.m3u8
545.39ms,裸眼3D2,https://vd4.bdstatic.com/mda-mdfijn4crxseyky0/sc/mda-mdfijn4crxseyky0.mp4
545.40ms,浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/720p.m3u8
545.49ms,[BD]boomerang ==,https://stream1.freetv.fun/boomerang-10.ctv
545.62ms,[SD]zee punjabi,https://stream1.freetv.fun/zee-punjabi-1.ctv
545.64ms,[BD]zee kannada,https://stream1.freetv.fun/zee-kannada-1.ctv
545.65ms,[BD]star sports 2,https://stream1.freetv.fun/star-sports-2-1.ctv
545.73ms,江苏卫视,http://120.76.248.139/live/bfgd/4200000085.m3u8
545.75ms,[HD]hbo zone,https://stream1.freetv.fun/hbo-zone-7.m3u8
545.77ms,[BD]color,https://stream1.freetv.fun/color-2.ctv
545.86ms,浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
545.87ms,东方卫视,http://111.61.236.247:9081/hls/40/index.m3u8
545.95ms,辽宁|鞍山新闻综合,http://120.76.248.139/live/bfgd/4200000274.m3u8
545.96ms,宴遇永安03集,http://jx.999315.xyz/yzzy/20251009/1860_96c5c28b/index.m3u8
545.96ms,[HD]博斯高球二,https://stream1.freetv.fun/bo-si-gao-qiu-er-3.ctv
546.05ms,[SD]sony yay!,https://stream1.freetv.fun/sony-yay-1.ctv
546.13ms,[SD]jothi tv,https://stream1.freetv.fun/jothi-tv-1.ctv
546.26ms,惹火借宿,https://10j99.cdnedge.live/file/avple-images/hls/629f295579f93b6e0966e235/playlist.m3u8
546.27ms,[SD]sun life,https://stream1.freetv.fun/sun-life-2.ctv
546.34ms,陕西卫视,http://113.25.252.226:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
546.37ms,Lighting Lives Blessing Nations His Word (LLBN) (720p),https://brightstar-hisword-pull-secure.akamaized.net/brightstarhisword/stream.m3u8
546.39ms,[SD]bloomberg ==,https://stream1.freetv.fun/bloomberg-5.ctv
546.46ms,龙游新闻,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?
546.58ms,怀集音乐台,http://live.xmcdn.com:80/live/966/64.m3u8
546.63ms,[BD]sun music,https://stream1.freetv.fun/sun-music-1.ctv
546.63ms,[SD]hbo ===,https://stream1.freetv.fun/hbo-14.ctv
546.72ms,[SD]star maa gold,https://stream1.freetv.fun/star-maa-gold-2.ctv
546.73ms,奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd
546.74ms,新视觉,http://120.76.248.139/live/bfgd/4200000249.m3u8
546.85ms,CCTV4,https://iptv.catvod.com/live.php?id=CCTV4
546.94ms,[BD]sky cinema =,https://stream1.freetv.fun/sky-cinema-3.ctv
546.97ms,[BD]sky sports mix=,https://stream1.freetv.fun/sky-sports-mix-2.ctv
547.27ms,[BD]hbo signature(usa) ===,https://stream1.freetv.fun/hbo-signature-19.ctv
547.50ms,[BD]starmaa movies,https://stream1.freetv.fun/starmaa-movies-1.ctv
547.50ms,江苏卫视,https://www.freetv.top/migu/623899368.m3u8?migutoken=a05a40d6e6ed59e05b38b4ebfaa76f08e8b1477802d7e984802aa4997af44caac8ccf440496662d885f70a6d35fa54f4aa876e2a834e7f5026b626fb250dcc5d14ae02fa6247c3e070d256ea39
547.57ms,HGTV – Home & Garden Tv,https://d1tidto9vz737l.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-joaw4f4kh2en1/HGTV_IT.m3u8
547.58ms,[SD]star maa movies,https://stream1.freetv.fun/star-maa-movies-1.ctv
547.59ms,[SD]sony max 2,https://stream1.freetv.fun/sony-max-2-1.ctv
547.71ms,浙江卫视,http://111.61.236.247:9081/hls/25/index.m3u8
547.87ms,河南移动戏曲,http://live.dxhmt.cn:9080/19903718786/a9aab4c5eef74da18d684c75c6dd7e10.m3u8
547.89ms,[BD]gemini movies,https://stream1.freetv.fun/gemini-movies-2.ctv
547.91ms,[HD]animal planet ==,https://stream1.freetv.fun/animal-planet-4.ctv
547.97ms,[BD]star movies select,https://stream1.freetv.fun/star-movies-select-1.ctv
547.98ms,[HD]ntv,https://stream1.freetv.fun/ntv-14.m3u8
547.99ms,[HD]history(usa) ==,https://stream1.freetv.fun/history-14.ctv
548.08ms,[SD]zee action,https://stream1.freetv.fun/zee-action-1.ctv
548.11ms,北京卫视,http://111.61.236.247:9081/hls/28/index.m3u8
548.18ms,TVB翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
548.20ms,中国交通,http://kkk.888.3116598.xyz/api.php?n=tttt&id=ekRmNS&tk=FgM0vQMejxvG
548.28ms,[HD]spectrum sportsnet--,https://stream1.freetv.fun/spectrum-sportsnet-6.ctv
548.43ms,[HD]showcase movies ==,https://stream1.freetv.fun/showcase-movies-1.ctv
548.43ms,[SD]asianet plus,https://stream1.freetv.fun/asianet-plus-2.ctv
548.44ms,[HD]hits movie,https://stream1.freetv.fun/hits-movie-1.ctv
548.73ms,[SD]a e ==,https://stream1.freetv.fun/a-e-1.ctv
548.82ms,[SD]nba tv ==,https://stream1.freetv.fun/nba-tv-8.ctv
548.87ms,常州新闻综合,http://8.138.7.223/tv/cztv.php?id=1
548.93ms,云南卫视,http://111.61.236.247:9081/hls/32/index.m3u8
549.01ms,[HD]kompass tv,https://stream1.freetv.fun/kompass-tv-1.ctv
549.15ms,[BD]colors bangla,https://stream1.freetv.fun/colors-bangla-1.ctv
549.16ms,All Reality by WE tv,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5e82530945600e0007ca076c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c268071-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=aa6a05a1-3247-4bc5-bd09-5c548c69aecb
549.28ms,[SD]raj digital plus,https://stream1.freetv.fun/raj-digital-plus-1.ctv
549.47ms,贵州卫视,http://111.61.236.247:9081/hls/37/index.m3u8
549.48ms,[BD]astro grandstand,https://stream1.freetv.fun/astro-grandstand-1.ctv
549.55ms,「电视伴音」浙江卫视,http://satellitepull.cnr.cn/live/wxzjws/playlist.m3u8
549.58ms,[HD]sportsnet east-,https://stream1.freetv.fun/sportsnet-east-3.ctv
549.61ms,数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
549.74ms,阿国哥_暂别离,https://vd2.bdstatic.com/mda-na0gq1qdvtc7dn21/sc/cae_h264/1641053414585020942/mda-na0gq1qdvtc7dn21.mp4
549.78ms,[SD]gemini life,https://stream1.freetv.fun/gemini-life-1.ctv
549.86ms,湖南卫视,http://124.116.183.146:9901/tsfile/live/0128_1.m3u8
549.88ms,之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
549.96ms,[BD]靖天綜合,https://stream1.freetv.fun/jing-tian-zong-he-2.m3u8
549.99ms,Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
550.01ms,BEK TV News (720p),https://cdn3.wowza.com/5/ZWQ1K2NYTmpFbGsr/BEK-WOWZA-1/smil:BEKPRIMEeast.smil/playlist.m3u8
550.14ms,用小穴汁援哥哥用功读书,https://e2fa6.cdnedge.live/file/avple-images/hls/629b3e33c73d695b3e2f393a/playlist.m3u8
550.31ms,广东体育,http://r.jdshipin.com/LiYdg
550.31ms,湖南卫视,http://61.136.172.236:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
550.31ms,News 24 Ⓢ,https://tv.balkanweb.com/news24/livestream/playlist.m3u8
550.32ms,辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8
550.37ms,小熊的梦幻森林3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8bbcff92f2ce423bb2d822e0fb67657f/1200.m3u8
550.45ms,[SD]jak tv,https://stream1.freetv.fun/jak-tv-4.ctv
550.48ms,[BD]paramount network ==,https://stream1.freetv.fun/paramount-network-6.ctv
550.51ms,CGTN法语,http://120.76.248.139/live/bfgd/4200000307.m3u8
550.52ms,乔洋精选20首(1小时),https://txmov2.a.kwimgs.com/upic/2024/01/05/17/BMjAyNDAxMDUxNzEwMTJfNDQzMTI2Mjg0XzEyMTM5OTg3NTU2MV8yXzM=_b_Bf81e0b3d32a3fe727949531d0929868e.mp4
550.71ms,甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8
550.73ms,山东卫视,http://111.61.236.247:9081/hls/31/index.m3u8
550.75ms,新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd;http://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd
550.88ms,布布娱乐,https://www.goodiptv.club/huya/29882863
550.90ms,巨象娱乐05,https://zo392.cdnedge.live/file/avple-images/hls/62c5a63536c38433078a6950/playlist.m3u8
550.92ms,[SD]vijay takkar,https://stream1.freetv.fun/vijay-takkar-1.ctv
551.05ms,[SD]a e =,https://stream1.freetv.fun/a-e-5.ctv
551.05ms,CCTV-怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8
551.06ms,河北卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=T9RuUV&tk=FgM0vQMejxvG
551.18ms,青海卫视,https://stream1.freetv.fun/c2ab2a9b59fb56843bc411bbbdc088d75b895f3fe33b9e2b116679faba1e3f0b.m3u8
551.26ms,[HD]cctv-4 中文国际,https://stream1.freetv.fun/cctv-4-zhong-wen-guo-ji-6.ctv
551.29ms,辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
551.29ms,CFN Catholic Faith Network (720p),https://uni8rtmp.tulix.tv/cfntv/cfntv/playlist.m3u8
551.37ms,古墓系列,https://live.metshop.top/huya/11352913
551.37ms,[HD]明珠,https://stream1.freetv.fun/ming-zhu-3.ctv
551.50ms,KCTV-DT1 [Geo-blocked],https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00312-graytelevisioni-kctv5news-vizious/playlist.m3u8
551.52ms,Sky Folk,https://skyfolk.mk/live.m3u8
551.52ms,TVB无线新闻,http://122.152.202.33/s/81a8a44f/index.m3u8?id=21
551.55ms,[HD]arirang,https://stream1.freetv.fun/arirang-18.ctv
551.61ms,[HD]ntv7,https://stream1.freetv.fun/ntv7-6.ctv
551.68ms,[SD]diy network ==,https://stream1.freetv.fun/diy-network-1.ctv
551.74ms,大陆17,https://vip4.ddyunbo.com/20210211/pJ8AqyYi/index.m3u8?skipl=1
551.75ms,[BD]cnn ===,https://stream1.freetv.fun/cnn-10.ctv
551.78ms,四川科教,https://stream1.freetv.fun/si-chuan-ke-jiao-3.ctv
551.79ms,安徽卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=xOh7si&tk=FgM0vQMejxvG
551.83ms,东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-5.ctv
551.83ms,深圳卫视,http://111.61.236.247:9081/hls/38/index.m3u8
551.95ms,[HD]广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-1.m3u8
552.01ms,M»Net,http://ares.mnet.mk/hls/mnet.m3u8
552.04ms,[SD]sun life,https://stream1.freetv.fun/sun-life-1.ctv
552.04ms,余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
552.12ms,四川卫视,http://111.61.236.247:9081/hls/35/index.m3u8
552.13ms,浙江动听,http://ls.qingting.fm/live/4866.m3u8
552.15ms,罗时丰一定要成功,http://vd1.bdstatic.com/mda-hgmk00ncqxvvix0v/mda-hgmk00ncqxvvix0v.mp4
552.21ms,萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
552.24ms,Motor Trend,https://d205m6k582pec4.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-asg5puyzdtnqu/Motortrend_IT.m3u8
552.59ms,黎明《2005 红磡经典金曲演唱会 完整版》,https://vd3.bdstatic.com/mda-nmpe78rgx4gw838q/hd/cae_h264/1671883745043789332/mda-nmpe78rgx4gw838q.mp4
552.61ms,[BD]sony sports ten 1,https://stream1.freetv.fun/sony-sports-ten-1-3.ctv
552.75ms,卓依婷--同一首歌,http://vd3.bdstatic.com/mda-jf1j2af0dji6ju83/mda-jf1j2af0dji6ju83.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
552.89ms,hy-动漫-少年歌行,http://kkk.888.3116598.xyz/api.php?n=tttt&id=zawxpq&tk=FgM0vQMejxvG
552.93ms,👠nuant,http://d3opspehgd3862dmfdp3sdf.siauliairsavlt.org/iptv/T7DRNUUUKCQLH6/31716/index.m3u8
552.98ms,Lex TV (720p),https://cdn3.wowza.com/5/M0lyamVmM2JWcjhQ/lfucg/G0264_005/playlist.m3u8
553.28ms,[VGA]natgeo,https://stream1.freetv.fun/natgeo-2.ctv
553.32ms,辽宁|铁岭综合频道,http://120.76.248.139/live/bfgd/4200000281.m3u8
553.41ms,酒吧舞女,https://vd2.bdstatic.com/mda-mkpe42g9za18xetn/sc/cae_h264/1637798968815645031/mda-mkpe42g9za18xetn.mp4
553.44ms,吉林卫视,https://www.freetv.top/migu/947472500.m3u8?migutoken=18d6d17bc9f6d0621b56e251449da66bb58876d41330b568d80f5262c9496615d17187c2eb3404fcf6c7110bd098cb97ef096ba5ee0db8bc36853d5e90104624843156a3bbce9cd841e94e3b54
553.61ms,[HD]astro lol,https://stream1.freetv.fun/astro-lol-1.ctv
553.62ms,野性的魅力2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/091f7f7dfce34c0d83bcd93c0b58dc07/1200.m3u8
553.84ms,东森财经频斯,http://free.cnlive.club/channel/209f9e70.m3u8
553.92ms,[SD]golf channel =,https://stream1.freetv.fun/golf-channel-2.ctv
553.94ms,[BD]nile comedy =,https://stream1.freetv.fun/nile-comedy-1.ctv
554.15ms,[HD]tv9,https://stream1.freetv.fun/tv9-5.ctv
554.16ms,贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
554.18ms,香港三级26,https://lbbf9.com/20200521/Xqz2rxnM/index.m3u8
554.20ms,[HD]boo,https://stream1.freetv.fun/boo-12.ctv
554.26ms,[BD]tv zoom,https://stream1.freetv.fun/tv-zoom-2.m3u8
554.30ms,[HD]安徽卫视,https://stream1.freetv.fun/an-hui-wei-shi-88.m3u8
554.38ms,[BD]wwe network(ph) ==,https://stream1.freetv.fun/wwe-network-3.ctv
554.39ms,ICTV Serialy,http://cdnua05.hls.tv/624/hls/f62d71219200da4130d13b21d23fb23c/4896/stream.m3u8
554.40ms,[VGA]starz west =,https://stream1.freetv.fun/starz-west-6.ctv
554.47ms,醉后的玫瑰,https://v.ykv2.com/20230919/NOnhrfiv/index.m3u8
554.56ms,北京卫视,http://223.241.247.214:9901/tsfile/live/1004_1.m3u8
554.85ms,内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8
554.87ms,鯎爺,https://www.goodiptv.club/huya/11352944
554.93ms,Cremona 1,https://cdn2.streamshow.it/cloud-cremona1/cremona1/playlist.m3u8
554.96ms,[BD]disney=,https://stream1.freetv.fun/disney-4.ctv
555.00ms,深圳飞扬音乐台,http://ls.qingting.fm/live/1271.m3u8
555.05ms,[VGA]starz cinema--,https://stream1.freetv.fun/starz-cinema-1.ctv
555.06ms,余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
555.11ms,[BD]blast sports,https://stream1.freetv.fun/blast-sports-1.m3u8
555.11ms,Дніпро TV,http://vcdn1.produck.company:1935/out/dtv/playlist.m3u8
555.13ms,[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-6.m3u8
555.14ms,CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=b64f3a361e8074b39bbbad35bdf17e43f722bcfa61647fe1ac137ea76cd90f034c1ab08fffb962f33c8dbe34b78847898aa262bf4eb0da6bbe3ef3975c49ee67fa1049054ac575c70a5fe5836e
555.17ms,江西卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=up9Hqf&tk=FgM0vQMejxvG
555.23ms,[HD]aec,https://stream1.freetv.fun/aec-2.ctv
555.24ms,CCTV4欧洲,http://kkk.888.3116598.xyz/api.php?n=tttt&id=ggNlJM&tk=FgM0vQMejxvG
555.34ms,[SD]lifetime(tw)---,https://stream1.freetv.fun/lifetime-4.ctv
555.56ms,[SD]nickelodeon (uk) =,https://stream1.freetv.fun/nickelodeon-17.ctv
555.64ms,[BD]discovery world tamil,https://stream1.freetv.fun/discovery-world-tamil-1.ctv
555.65ms,青海卫视,http://111.61.236.247:9081/hls/49/index.m3u8
555.67ms,[HD]bravo =,https://stream1.freetv.fun/bravo-2.ctv
555.88ms,[HD]pbs,https://stream1.freetv.fun/pbs-4.ctv
555.91ms,安徽卫视,http://223.241.247.214:9901/tsfile/live/0019_1.m3u8
555.92ms,CCTV8,https://www.freetv.top/migu/624878356.m3u8?migutoken=170b73b07e0cf0d307afea3545da5b9609d7c15461a2f4ac0f43634101df9baf391a446b91e5f84446b6a3b0934bb4730e2f3c4a32a565f904f22c8ff745a094d45dfd49c54f31b0b78156a080
556.01ms,[HD]rthk 31,https://stream1.freetv.fun/rthk-31-1.ctv
556.16ms,草蜢-失恋阵线联盟,http://vodcdn.video.taobao.com/oss/ali-video/bbae2fc164d9517913ed5a9117f8455b/video.m3u8
556.27ms,[BD]ktv,https://stream1.freetv.fun/ktv-4.ctv
556.36ms,YleX Studio Live,https://ylestudiolive.akamaized.net/hls/live/2007826/ylestudiolive-YleX/master.m3u8
556.55ms,[SD]bloomberg =,https://stream1.freetv.fun/bloomberg-7.ctv
556.61ms,[SD]tvb entertainment,https://stream1.freetv.fun/tvb-entertainment-1.ctv
556.61ms,TVB职场剧大全,https://www.goodiptv.club/huya/23735153
556.85ms,[HD]spectrum sportsnet-,https://stream1.freetv.fun/spectrum-sportsnet-2.ctv
556.96ms,CCTV10,http://124.116.183.146:9901/tsfile/live/0010_1.m3u8
556.99ms,[BD]sky movies drama romance uk ==,https://stream1.freetv.fun/sky-movies-drama-romance-uk-3.ctv
557.06ms,[BD]tsn 3 ==,https://stream1.freetv.fun/tsn-3-1.ctv
557.07ms,[BD]sportsnet west ==,https://stream1.freetv.fun/sportsnet-west-3.ctv
557.15ms,白狮的荒野故事(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1eee9eda1dec4c8da256c6b2ef70114a/1200.m3u8
557.27ms,[BD]nile family =,https://stream1.freetv.fun/nile-family-1.ctv
557.37ms,[HD]showtime ==,https://stream1.freetv.fun/showtime-7.ctv
557.59ms,[HD]oasis,https://stream1.freetv.fun/oasis-1.ctv
557.63ms,[SD]star maa movies,https://stream1.freetv.fun/star-maa-movies-2.ctv
557.64ms,[SD]antv,https://stream1.freetv.fun/antv-1.ctv
557.65ms,[BD]film 1 premiere netherlands ==,https://stream1.freetv.fun/film-1-premiere-netherlands-1.ctv
557.69ms,台视,http://220.135.64.124:5050/li-4gtv-4gtv066/index.m3u8?proxy=true
557.75ms,[HD]cbs,https://stream1.freetv.fun/cbs-2.ctv
557.85ms,CCTV12,https://epg.pw/stream/aedb71e61961cd2a5a5b9a8a83b8ae489c9408e6b420593aecb92cc36de628fe.m3u8
557.94ms,角马幸运儿(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/67b7d65e3b3e4b509e314e65937ef369/1200.m3u8
558.01ms,河北卫视,http://111.61.236.247:9081/hls/17/index.m3u8
558.05ms,[HD]fxm ==,https://stream1.freetv.fun/fxm-3.ctv
558.10ms,RÚV,https://ruv-web-live.akamaized.net/streymi/ruverl/ruverl.m3u8
558.12ms,斗鱼7,http://epg.112114.xyz/douyu/8814650
558.13ms,BEK TV Sports West (720p),https://cdn3.wowza.com/5/ZWQ1K2NYTmpFbGsr/BEK-WOWZA-1/smil:BEKPRIMEW.smil/playlist.m3u8
558.30ms,航拍中国第二季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8
558.32ms,可爱的海獭(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ef9b2898e92146d29a2e926ce1107eac/1200.m3u8
558.37ms,[HD]spo tv 2,https://stream1.freetv.fun/spo-tv-2-1.ctv
558.39ms,[HD]espn ==,https://stream1.freetv.fun/espn-6.ctv
558.54ms,大陆31,https://dadi-bo.com/20181214/AiWZdPFj/index.m3u8?skipl=1
558.62ms,[SD]nicktoons cis =,https://stream1.freetv.fun/nicktoons-cis-3.ctv
558.67ms,[BD]skysports cricket,https://stream1.freetv.fun/skysports-cricket-1.ctv
558.68ms,[HD]tsn 1 (usa)--,https://stream1.freetv.fun/tsn-1-4.ctv
558.84ms,America's Voice News,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5e1f7da4bc7d740009831259/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c268075-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7c9b5079-e879-44e3-aa61-766a233fb604
558.88ms,华艺综合频斯,http://free.cnlive.club/channel/5af2eef0.m3u8
559.08ms,兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
559.09ms,1905电影网,http://php.jdshipin.com:8880/1905.php?id=1905dy
559.30ms,「斗鱼」梦幻西游·手游,https://live.iill.top/huya/9163712
559.32ms,大陆20,https://vip4.ddyunbo.com/20210207/IPDWwN8C/index.m3u8?skipl=1
559.45ms,靖天国际频斯,http://free.cnlive.club/channel/63189371.m3u8
559.52ms,狮群的荣耀,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/84b850056589475f80528cf28b9b840a/1200.m3u8
559.58ms,[BD]world fishing network ==,https://stream1.freetv.fun/world-fishing-network-5.ctv
559.62ms,[HD]citra,https://stream1.freetv.fun/citra-1.ctv
559.63ms,湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
559.72ms,九十九步退一步,https://vd2.bdstatic.com/mda-nbk88c8b5d4vsf2m/sc/cae_h264_delogo/1645443281073338534/mda-nbk88c8b5d4vsf2m.mp4
559.77ms,陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8?zyund
559.90ms,苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
559.91ms,涵哥评电影,https://www.goodiptv.club/huya/16865726
559.96ms,[SD]lifetime ===,https://stream1.freetv.fun/lifetime-13.ctv
560.13ms,东热流汁治疗,https://vip2.slbfsl.com/20230410/isRQj64n/index.m3u8
560.21ms,棕熊的捕鱼生活(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/388d46918ea34570a3fed5f5ceb393ee/1200.m3u8
560.49ms,CCTV15,http://222.134.245.16:9901/tsfile/live/0015_1.m3u8
560.55ms,[BD]food network ==,https://stream1.freetv.fun/food-network-7.ctv
560.59ms,ערוץ 13,https://d2xg1g9o5vns8m.cloudfront.net/out/v1/0855d703f7d5436fae6a9c7ce8ca5075/index.m3u8
560.80ms,[SD]4more uk ==,https://stream1.freetv.fun/4more-uk-1.ctv
560.84ms,[SD]zee action,https://stream1.freetv.fun/zee-action-2.ctv
560.90ms,钱塘江「回看」,https://tv.iill.top/migu/qtj
561.08ms,CCTV6,https://www.freetv.top/migu/624878396.m3u8?migutoken=680307806d82b89a0fb49996b2ac29f029f4acaa517daa479e0e7b48de1925cbaf5d59d33296ab91d331a8f6d9427efbd62c58c14828357513663ce40c85b2fcfc05583339543a10f4a02d75d0
561.26ms,[SD]bbc america ==,https://stream1.freetv.fun/bbc-america-3.ctv
561.33ms,小熊的故事2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3499a172820f47da988e5aaeb187ec29/1200.m3u8
561.36ms,家有萌宝(五),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/496e4c0e2de74aaf968651d447eeb12a/1200.m3u8
561.37ms,勤奋的捕食者,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4793c8276c184d03bc3ba5e9b6dc9610/1200.m3u8
561.43ms,[BD]sky movies sci-fi horror uk=,https://stream1.freetv.fun/sky-movies-sci-fi-horror-uk-3.ctv
561.54ms,秘境里的奇观,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/38ba9675721d4259b3dd327b7e212a39/1200.m3u8
561.63ms,熊在旅途(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9dc810bc8a3b426f88ac8c998f9e5332/1200.m3u8
561.79ms,浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8
561.87ms,[VGA]starz cinema-,https://stream1.freetv.fun/starz-cinema-5.ctv
562.00ms,江苏卫视,http://111.61.236.247:9081/hls/26/index.m3u8
562.07ms,走进狗的世界,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/25c049869a174f5fa5806e57a2c376bd/1200.m3u8
562.16ms,CCTV1,http://222.134.245.16:9901/tsfile/live/0001_1.m3u8
562.33ms,[HD]tvn movie,https://stream1.freetv.fun/tvn-movie-1.ctv
562.44ms,中天新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv009
562.50ms,CCTV-13新闻,http://113.25.252.226:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
562.58ms,沉默的荣耀23,http://jx.999315.xyz/yzzy/20251010/1946_1f71e393/index.m3u8
562.60ms,[SD]fox sports ===,https://stream1.freetv.fun/fox-sports-8.ctv
562.63ms,经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-2.ctv
562.67ms,龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
562.68ms,FC2PPV-1265930 【初撮り】ムッチリGカップ 即イキツルマンもなちゃんと生ハメSEX,https://aosikazy12.com/20221002/9JX0ZUul/index.m3u8
562.69ms,Video Calabria,https://a8a02dd9a49a4fc9810743615c65ab73.msvdn.net/live/S76734991/i6NeNqLYaspb/playlist.m3u8
562.73ms,奇迹发生的时刻,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1dbbdbb87b8f410cbc0f3c742201cd7d/1200.m3u8
562.90ms,核桃姐姐,https://www.goodiptv.club/huya/11342390
562.92ms,甘肃卫视,http://dms.yryyj.site:8188/udp/239.76.246.94:1234
563.17ms,广东卫视,http://dms.yryyj.site:8188/udp/239.76.245.189:1234
563.31ms,吉林卫视,https://www.freetv.top/migu/947472500.m3u8?migutoken=a292c218f577586de197c309c2802e2876a0c4d88876e3c12af01684483503dd1c1a3e2137ff3bfffa8d3dc6b0d8e5b95ad98934693c2ffcc05ef7f5b37e8237aa9691b4fcb6ce0268d42fde1d
563.46ms,[HD]history(usa) ===,https://stream1.freetv.fun/history-16.ctv
563.70ms,WTVQ ABC 36 News (Lexington KY) (720p),https://townnews.g-mana.live/media/14d1fd2c-0548-4803-80ad-6657831a7981/main.m3u8
563.83ms,ESPN Deportes (360p),https://e3.thetvapp.to/hls/espn-deportes/index.m3u8
